Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,varied_parameter,varied_value
1001,0,0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,alarm_timer,50.0
1001,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.5,0.0,2.25,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,alarm_timer,50.0
1001,0,0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.0,1.75,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.5,2.0,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.0,0.25,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.75,1.75,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.75,alarm_timer,50.0
1001,0,0,0.125,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.5,0.25,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,1.75,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.5,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.25,alarm_timer,50.0
1001,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.25,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.5,1.0,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.5,1.5,0.25,1.75,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,2.0,0.25,2.25,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,1.0,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.5,0.25,2.25,alarm_timer,50.0
1001,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.5,0.25,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.25,2.75,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.0,0.5,2.0,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.5,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.5,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.75,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.5,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,1.75,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,0.0,0.0,1.0,1.0,0.5,2.0,0.5,1.25,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.25,1.5,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,1.5,alarm_timer,50.0
1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.5,alarm_timer,50.0
1001,0,0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.5,0.25,2.25,alarm_timer,50.0
1001,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.25,alarm_timer,50.0
1000,0,1,0.125,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.5,0.0,1.25,alarm_timer,50.0
994,0,7,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.5,0.0,1.0,alarm_timer,50.0
990,0,11,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,0.5,0.75,0.5,alarm_timer,50.0
985,0,16,0.125,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.75,0.75,alarm_timer,50.0
980,0,21,0.125,2.0,0.0,2.0,4.0,1.0,6.0,0.0,1.0,0.75,2.25,alarm_timer,50.0
964,0,37,0.375,2.0,0.0,2.0,2.0,1.0,12.0,0.5,0.0,1.0,2.0,alarm_timer,50.0
942,0,59,0.125,1.0,0.0,0.0,7.0,5.0,10.0,0.5,1.0,1.5,3.25,alarm_timer,50.0
918,0,83,0.125,1.0,0.0,4.0,5.0,3.0,13.0,0.0,0.5,1.0,1.75,alarm_timer,50.0
891,0,110,0.375,0.0,0.0,0.0,2.0,3.0,5.0,0.5,1.5,0.75,3.25,alarm_timer,50.0
878,0,123,0.25,0.0,0.0,0.0,2.0,6.0,11.0,1.0,2.5,2.5,3.25,alarm_timer,50.0
857,0,144,0.375,1.0,1.0,0.0,1.0,7.0,8.0,1.0,2.5,2.75,5.0,alarm_timer,50.0
836,0,165,0.125,0.0,0.0,0.0,2.0,3.0,9.0,1.0,1.5,2.75,3.5,alarm_timer,50.0
821,0,180,0.375,1.0,0.0,1.0,3.0,3.0,7.0,1.0,3.0,2.5,3.75,alarm_timer,50.0
803,0,198,0.625,0.0,0.0,2.0,3.0,11.0,8.0,1.5,0.5,2.5,3.0,alarm_timer,50.0
774,0,227,0.375,0.0,1.0,2.0,2.0,5.0,9.0,0.5,2.0,1.25,3.25,alarm_timer,50.0
752,0,249,0.625,3.0,0.0,2.0,0.0,5.0,1.0,0.0,0.0,2.25,1.25,alarm_timer,50.0
736,0,265,0.375,0.0,0.0,1.0,1.0,4.0,4.0,3.0,3.5,2.25,2.75,alarm_timer,50.0
723,0,278,0.75,1.0,1.0,1.0,2.0,3.0,3.0,1.0,1.0,1.75,1.25,alarm_timer,50.0
706,0,295,0.375,0.0,1.0,3.0,1.0,3.0,7.0,2.0,1.0,3.5,2.25,alarm_timer,50.0
688,0,313,0.125,0.0,1.0,0.0,3.0,2.0,6.0,1.5,4.0,1.5,3.25,alarm_timer,50.0
675,0,326,0.5,0.0,0.0,0.0,3.0,2.0,3.0,2.0,1.0,2.25,2.25,alarm_timer,50.0
663,0,338,1.125,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.5,1.5,1.75,alarm_timer,50.0
651,0,350,0.625,1.0,0.0,0.0,1.0,0.0,2.0,1.5,2.0,1.5,2.25,alarm_timer,50.0
642,0,359,1.5,0.0,0.0,0.0,0.0,1.0,3.0,1.0,0.0,1.5,0.75,alarm_timer,50.0
626,0,375,0.375,3.0,1.0,1.0,3.0,0.0,1.0,0.5,3.0,0.5,1.75,alarm_timer,50.0
614,0,387,1.125,0.0,1.0,0.0,0.0,1.0,2.0,1.5,0.5,1.75,1.0,alarm_timer,50.0
601,0,400,1.375,0.0,0.0,2.0,0.0,1.0,1.0,0.5,1.0,1.0,2.25,alarm_timer,50.0
586,0,415,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.5,1.75,alarm_timer,50.0
565,0,436,1.375,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.25,1.25,alarm_timer,50.0
548,0,453,1.75,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.75,0.5,alarm_timer,50.0
529,0,472,1.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,alarm_timer,50.0
513,0,488,1.625,1.0,1.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.25,alarm_timer,50.0
496,0,505,1.125,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.5,1.0,1.25,alarm_timer,50.0
484,0,517,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,1.25,alarm_timer,50.0
477,0,524,0.875,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,alarm_timer,50.0
468,0,533,0.375,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.5,1.25,1.0,alarm_timer,50.0
461,0,540,0.625,1.0,1.0,1.0,3.0,0.0,2.0,0.5,0.0,0.75,1.25,alarm_timer,50.0
448,0,553,0.625,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.25,0.5,alarm_timer,50.0
440,0,561,0.875,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.25,0.75,alarm_timer,50.0
432,0,569,2.375,0.0,1.0,0.0,1.0,2.0,1.0,0.5,0.5,0.75,0.5,alarm_timer,50.0
408,0,593,2.625,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.25,alarm_timer,50.0
385,0,616,2.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,alarm_timer,50.0
364,0,637,2.375,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,alarm_timer,50.0
338,0,663,2.375,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.75,0.5,alarm_timer,50.0
316,0,685,2.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
298,0,703,2.25,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.25,0.75,alarm_timer,50.0
278,0,723,2.25,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,alarm_timer,50.0
256,0,745,2.125,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,alarm_timer,50.0
236,0,765,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,alarm_timer,50.0
219,0,782,1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,alarm_timer,50.0
203,0,798,1.625,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,0.5,alarm_timer,50.0
189,0,812,1.625,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,alarm_timer,50.0
174,0,827,1.875,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.25,alarm_timer,50.0
156,0,845,1.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
143,0,858,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
134,0,867,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
124,0,877,0.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.75,alarm_timer,50.0
117,0,884,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
109,0,892,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,alarm_timer,50.0
103,0,898,0.75,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
94,0,907,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
91,0,910,0.25,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.25,alarm_timer,50.0
87,0,914,0.375,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
82,0,919,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,alarm_timer,50.0
79,0,922,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
76,0,925,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,alarm_timer,50.0
72,0,929,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
71,0,930,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
70,0,931,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,alarm_timer,50.0
65,0,936,0.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,alarm_timer,50.0
62,0,939,0.75,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
54,0,947,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
52,0,949,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
49,0,952,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
48,0,953,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,alarm_timer,50.0
45,0,956,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
43,0,958,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
41,0,960,0.25,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
38,0,963,0.25,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
33,0,968,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,alarm_timer,50.0
30,0,971,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
28,0,973,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,alarm_timer,50.0
27,0,974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
27,0,974,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
25,0,976,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
23,0,978,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
22,0,979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
21,0,980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
18,0,983,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
17,0,984,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
16,0,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
16,0,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
16,0,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
16,0,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
16,0,985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
16,0,985,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
15,0,986,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
14,0,987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,alarm_timer,50.0
