,Active Agents,Exited Agents,Cumulative Exited Agents,Agents per Cell - Main Exit,Agents per Cell - South West Exit,Agents per Cell - North West Exit,Agents per Cell - East Exit,Agents per Cell - South East Exit,Agents per Cell - First South Exit,Agents per Cell - First North Exit,Agents per Cell - Stairs North,Agents per Cell - Stairs South,Agents per Cell - North Stairs,Agents per Cell - South Stairs,run_id
4175,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4176,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4177,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4178,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4179,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4180,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4181,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4182,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4183,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4184,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4185,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4186,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4187,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4188,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4189,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4190,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4191,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4192,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4193,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4194,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4195,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4196,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4197,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4198,22,0,979,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,13
4199,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4200,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4201,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4202,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4203,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4204,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4205,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4206,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4207,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4208,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4209,21,0,980,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4210,20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4211,20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4212,20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4213,20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
4214,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4215,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.25,14
4216,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,14
4217,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4218,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4219,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4220,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.25,14
4221,1001,0,0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,14
4222,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.5,14
4223,1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.25,0.5,14
4224,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.25,0.5,14
4225,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.25,1.25,14
4226,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.75,14
4227,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.75,14
4228,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,14
4229,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.25,14
4230,1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.25,0.75,14
4231,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,2.5,0.5,1.25,14
4232,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.5,14
4233,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,1.5,14
4234,1001,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.5,0.5,0.75,14
4235,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.5,0.5,14
4236,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,2.0,14
4237,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.25,1.25,14
4238,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.75,2.0,14
4239,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.75,1.25,14
4240,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,14
4241,1001,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.5,1.25,14
4242,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,2.0,14
4243,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.25,1.75,14
4244,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.75,14
4245,1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.25,14
4246,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.0,14
4247,1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.75,1.5,14
4248,1001,0,0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.5,0.5,1.75,14
4249,1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,0.5,1.0,1.0,14
4250,1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,14
4251,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.25,2.0,14
4252,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.75,2.0,14
4253,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.25,1.5,14
4254,1001,0,0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.5,2.5,0.5,1.5,14
4255,1001,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,3.5,0.25,2.5,14
4256,1001,0,0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.5,1.0,1.0,14
4257,1001,0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5,1.25,1.5,14
4258,1001,0,0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.75,2.0,14
4259,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,1.5,2.0,14
4260,1001,0,0,0.125,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.5,0.75,1.75,14
4261,1001,0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.5,1.5,1.25,1.75,14
4262,1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.5,1.5,1.25,2.0,14
4263,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.5,2.0,14
4264,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5,0.75,1.25,14
4265,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.75,14
4266,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,14
4267,1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.5,1.25,1.5,14
4268,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,1.5,0.5,2.5,14
4269,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.75,1.0,14
4270,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,1.25,1.5,14
4271,1001,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,14
4272,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.5,2.0,14
4273,1001,0,0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,2.5,2.0,1.25,2.0,14
4274,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.5,3.5,14
4275,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.5,2.5,1.0,2.25,14
4276,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.5,14
4277,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.75,2.25,14
4278,1001,0,0,0.125,0.0,0.0,1.0,2.0,0.0,1.0,0.0,3.0,0.5,2.5,14
4279,1001,0,0,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.25,1.25,14
4280,1001,0,0,0.125,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,1.75,14
4281,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,1.25,14
4282,1001,0,0,0.125,0.0,0.0,0.0,2.0,0.0,0.0,0.5,2.5,0.75,1.5,14
4283,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.5,0.5,1.5,14
4284,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5,0.75,2.0,14
4285,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,1.5,1.0,14
4286,1001,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,1.5,14
4287,1001,0,0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.25,1.5,14
4288,1001,0,0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,2.5,0.5,1.5,14
4289,1001,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,1.5,0.5,1.25,14
4290,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5,1.0,1.75,14
4291,1001,0,0,0.125,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.25,1.0,14
4292,1001,0,0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,1.0,2.0,1.0,1.75,14
4293,1001,0,0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.5,2.0,0.25,2.0,14
4294,1001,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.0,1.0,1.5,14
4295,1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.25,2.0,14
4296,1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.5,1.5,14
4297,1001,0,0,0.125,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.5,0.5,2.0,14
4298,1001,0,0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,1.5,14
4299,1001,0,0,0.125,0.0,0.0,0.0,1.0,0.0,0.0,0.5,3.0,0.5,2.75,14
4300,1001,0,0,0.125,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.75,14
4301,1001,0,0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.5,14
4302,1001,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,2.0,0.5,1.25,14
4303,1001,0,0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.25,14
4304,1001,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.5,0.25,0.75,14
4305,1000,0,1,0.125,0.0,0.0,0.0,1.0,1.0,2.0,1.5,1.5,1.0,1.5,14
4306,995,0,6,0.25,0.0,0.0,0.0,5.0,0.0,1.0,0.5,1.0,0.75,1.5,14
4307,987,0,14,0.5,2.0,0.0,0.0,5.0,1.0,5.0,0.0,0.5,0.75,1.0,14
4308,970,0,31,0.25,0.0,0.0,0.0,5.0,1.0,1.0,0.0,2.0,0.25,1.75,14
4309,961,0,40,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,0.5,1.5,14
4310,957,0,44,0.5,0.0,0.0,1.0,3.0,2.0,6.0,0.0,0.5,0.75,1.75,14
4311,941,0,60,0.25,1.0,0.0,0.0,2.0,5.0,8.0,0.5,1.0,1.25,2.5,14
4312,923,0,78,0.375,2.0,0.0,3.0,1.0,5.0,9.0,0.0,1.5,1.75,4.75,14
4313,900,0,101,0.375,2.0,1.0,0.0,1.0,7.0,16.0,1.5,1.5,1.5,2.25,14
4314,870,0,131,0.625,2.0,0.0,0.0,2.0,4.0,8.0,1.0,2.0,1.5,5.25,14
4315,849,0,152,0.125,3.0,1.0,1.0,1.0,7.0,7.0,0.5,1.5,0.75,1.25,14
4316,828,0,173,0.5,3.0,2.0,0.0,2.0,2.0,5.0,0.5,0.0,1.5,2.75,14
4317,810,0,191,0.5,3.0,0.0,0.0,1.0,8.0,8.0,1.5,2.0,2.25,3.75,14
4318,786,0,215,0.375,0.0,0.0,0.0,2.0,10.0,8.0,0.5,1.5,1.5,3.25,14
4319,763,0,238,0.875,0.0,1.0,1.0,1.0,10.0,9.0,0.0,2.5,1.25,2.75,14
4320,734,0,267,0.625,0.0,0.0,0.0,2.0,4.0,2.0,0.5,0.5,0.75,2.0,14
4321,721,0,280,0.125,2.0,0.0,1.0,2.0,2.0,3.0,1.0,2.5,1.25,3.25,14
4322,710,0,291,0.5,0.0,0.0,1.0,0.0,3.0,2.0,2.0,2.0,1.25,2.25,14
4323,700,0,301,0.875,0.0,2.0,1.0,2.0,1.0,9.0,0.5,0.5,1.75,1.5,14
4324,678,0,323,0.625,1.0,0.0,1.0,1.0,2.0,4.0,0.5,1.0,1.25,1.25,14
4325,664,0,337,0.875,0.0,0.0,0.0,0.0,3.0,4.0,2.0,1.5,2.0,1.75,14
4326,650,0,351,1.0,0.0,1.0,1.0,0.0,3.0,2.0,0.5,1.0,0.75,0.75,14
4327,635,0,366,1.25,0.0,1.0,1.0,1.0,1.0,5.0,0.5,0.5,0.75,1.25,14
4328,616,0,385,1.125,1.0,0.0,1.0,0.0,0.0,5.0,0.0,2.5,0.25,2.0,14
4329,600,0,401,2.125,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.5,1.25,1.5,14
4330,582,0,419,1.125,1.0,0.0,0.0,1.0,1.0,2.0,0.5,1.0,1.0,1.75,14
4331,568,0,433,1.625,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.5,0.25,2.5,14
4332,552,0,449,0.5,1.0,0.0,1.0,2.0,2.0,2.0,0.5,1.0,0.5,1.75,14
4333,540,0,461,0.875,1.0,1.0,1.0,3.0,2.0,1.0,0.5,1.0,0.25,1.0,14
4334,524,0,477,1.625,1.0,1.0,0.0,1.0,2.0,2.0,0.5,0.5,1.0,1.75,14
4335,504,0,497,1.375,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.5,0.5,1.25,14
4336,487,0,514,0.75,0.0,0.0,2.0,0.0,1.0,2.0,0.5,1.0,1.25,1.0,14
4337,476,0,525,0.75,2.0,0.0,0.0,0.0,1.0,2.0,0.5,1.5,0.75,1.5,14
4338,465,0,536,1.25,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.5,1.25,1.5,14
4339,450,0,551,0.25,1.0,2.0,1.0,0.0,0.0,1.0,0.5,2.0,0.75,2.25,14
4340,443,0,558,1.0,2.0,0.0,1.0,3.0,1.0,1.0,0.5,2.5,0.5,1.75,14
4341,427,0,574,0.375,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.5,14
4342,420,0,581,0.875,0.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.5,1.25,14
4343,409,0,592,0.25,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.5,1.0,1.25,14
4344,406,0,595,1.5,0.0,0.0,1.0,2.0,1.0,0.0,0.5,0.5,1.0,1.0,14
4345,390,0,611,2.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.75,14
4346,371,0,630,2.75,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,0.5,14
4347,345,0,656,2.875,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.5,0.0,0.75,14
4348,319,0,682,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.75,14
4349,300,0,701,2.375,1.0,0.0,0.0,3.0,1.0,0.0,0.0,0.5,0.0,0.75,14
4350,276,0,725,2.25,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.25,14
4351,255,0,746,1.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,14
4352,241,0,760,1.625,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,14
4353,226,0,775,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,14
4354,209,0,792,2.125,2.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.25,14
4355,188,0,813,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,14
4356,170,0,831,1.625,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.25,14
4357,154,0,847,1.25,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.25,0.5,14
4358,142,0,859,1.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,14
4359,127,0,874,1.875,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4360,110,0,891,1.625,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4361,94,0,907,0.75,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.0,14
4362,85,0,916,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4363,82,0,919,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4364,79,0,922,0.625,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14
4365,72,0,929,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4366,71,0,930,0.625,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4367,65,0,936,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4368,63,0,938,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4369,60,0,941,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4370,59,0,942,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4371,56,0,945,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4372,54,0,947,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4373,50,0,951,0.25,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4374,47,0,954,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4375,46,0,955,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4376,45,0,956,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4377,40,0,961,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4378,37,0,964,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4379,35,0,966,0.125,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4380,33,0,968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4381,33,0,968,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4382,32,0,969,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4383,31,0,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4384,31,0,970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4385,31,0,970,0.125,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4386,29,0,972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4387,29,0,972,0.125,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14
4388,27,0,974,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4389,26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4390,26,0,975,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4391,25,0,976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4392,25,0,976,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4393,24,0,977,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4394,23,0,978,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4395,22,0,979,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14
4396,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4397,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4398,21,0,980,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4399,20,0,981,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4400,20,0,981,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14
4401,19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4402,19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4403,19,0,982,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14
4404,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4405,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4406,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4407,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4408,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4409,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4410,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4411,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4412,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4413,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4414,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4415,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4416,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4417,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4418,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4419,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4420,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4421,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4422,18,0,983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14
4423,18,0,983,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14
